Fecha,Producto,Categoria,Sucursal,Cantidad,PrecioUnitario,CostoUnitario
2024-10-12,Jeans Slim,Ropa,La Serena,2,15813,11081
2024-10-12,Silla Comer,Bebés,Valparaíso,3,41086,26658
2024-10-12,Polera Básica,Ropa,Concepción,2,15145,11922
2024-10-12,Jeans Slim,Ropa,Antofagasta,3,14926,9971
2024-10-12,Notebook B,Tecnología,La Serena,3,275976,168526
2024-10-12,Silla Gamer,Muebles,Valparaíso,2,110975,74185
2024-10-12,Microondas M,Electrohogar,Santiago,2,142688,87820
2024-10-12,Mesa Centro,Muebles,Santiago,2,113640,78019
2024-10-12,Smartphone Z,Tecnología,La Serena,2,388868,292501
2024-10-12,Escritorio Pro,Muebles,Concepción,2,91336,58406
2024-10-13,Silla Comer,Bebés,Valparaíso,3,46679,29074
2024-10-13,Silla Gamer,Muebles,Antofagasta,1,113347,88186
2024-10-13,Chaqueta Invierno,Ropa,La Serena,2,17712,12479
2024-10-13,Notebook A,Tecnología,Valparaíso,2,375014,286444
2024-10-13,Microondas M,Electrohogar,Valparaíso,1,166084,131050
2024-10-13,Pañales XL,Bebés,Antofagasta,3,39916,30745
2024-10-13,Escritorio Pro,Muebles,Antofagasta,2,103471,67592
2024-10-13,Zapatillas Run,Deportes,Santiago,2,70494,54041
2024-10-13,Silla Gamer,Muebles,Santiago,2,96901,76702
2024-10-13,Microondas M,Electrohogar,Concepción,3,184559,135476
2024-10-14,Chaqueta Invierno,Ropa,Concepción,3,13771,9830
2024-10-14,Balón Fútbol,Deportes,Santiago,1,57978,37692
2024-10-14,Polera Básica,Ropa,Concepción,3,18156,14483
2024-10-14,Lavadora L,Electrohogar,Concepción,3,168499,106634
2024-10-14,Zapatillas Run,Deportes,Valparaíso,2,57642,37489
2024-10-14,Jeans Slim,Ropa,La Serena,1,15173,10142
2024-10-14,Silla Comer,Bebés,Valparaíso,3,43082,29814
2024-10-14,Notebook B,Tecnología,Antofagasta,3,292076,232043
2024-10-14,Bicicleta MTB,Deportes,La Serena,3,56838,41560
2024-10-14,Silla Gamer,Muebles,La Serena,2,104196,81661
2024-10-14,Refrigerador Y,Electrohogar,Antofagasta,3,160175,120344
2024-10-14,Chaqueta Invierno,Ropa,La Serena,2,16878,11494
2024-10-14,Pañales XL,Bebés,Valparaíso,3,39137,24359
2024-10-14,Mesa Centro,Muebles,Concepción,2,81656,60688
2024-10-14,Microondas M,Electrohogar,Antofagasta,1,166275,108605
2024-10-14,Tablet X,Tecnología,Antofagasta,1,282489,216027
2024-10-14,Escritorio Pro,Muebles,La Serena,3,96788,65400
2024-10-15,Coche Bebé,Bebés,Concepción,2,43557,32607
2024-10-15,Notebook B,Tecnología,Concepción,1,343403,229253
2024-10-15,Mesa Centro,Muebles,Santiago,2,82995,63417
2024-10-15,Lavadora L,Electrohogar,Antofagasta,2,161648,114086
2024-10-15,Escritorio Pro,Muebles,Valparaíso,1,103478,72651
2024-10-15,Bicicleta MTB,Deportes,Valparaíso,1,65453,42807
2024-10-15,Bicicleta MTB,Deportes,Concepción,3,55188,34667
2024-10-15,Coche Bebé,Bebés,Antofagasta,3,36009,26680
2024-10-15,Lavadora L,Electrohogar,La Serena,2,168510,103406
2024-10-15,Escritorio Pro,Muebles,La Serena,3,95618,61877
2024-10-15,Silla Comer,Bebés,Antofagasta,1,51659,34904
2024-10-15,Coche Bebé,Bebés,La Serena,2,50338,36164
2024-10-15,Refrigerador Y,Electrohogar,La Serena,2,176818,111912
2024-10-16,Balón Fútbol,Deportes,Santiago,1,61414,42626
2024-10-16,Escritorio Pro,Muebles,Concepción,3,108864,83865
2024-10-16,Chaqueta Invierno,Ropa,La Serena,1,13510,8305
2024-10-16,Notebook A,Tecnología,Santiago,2,366219,261766
2024-10-16,Pañales XL,Bebés,La Serena,1,41707,28414
2024-10-16,Mesa Centro,Muebles,Valparaíso,2,89456,54600
2024-10-16,Polera Básica,Ropa,Antofagasta,3,15413,10927
2024-10-16,Chaqueta Invierno,Ropa,Concepción,1,14866,10341
2024-10-16,Silla Comer,Bebés,Santiago,3,44182,27524
2024-10-16,Pañales XL,Bebés,La Serena,1,36411,25602
2024-10-16,Lavadora L,Electrohogar,Antofagasta,3,188068,143709
2024-10-16,Lavadora L,Electrohogar,Antofagasta,1,180979,114245
2024-10-16,Microondas M,Electrohogar,Antofagasta,2,173579,120759
2024-10-17,Mesa Centro,Muebles,La Serena,2,102704,68167
2024-10-17,Zapatillas Run,Deportes,Santiago,2,57521,38588
2024-10-17,Bicicleta MTB,Deportes,Santiago,3,56130,39124
2024-10-17,Bicicleta MTB,Deportes,Concepción,1,65184,49221
2024-10-17,Lavadora L,Electrohogar,Santiago,1,161014,125369
2024-10-17,Microondas M,Electrohogar,La Serena,3,139240,94555
2024-10-17,Notebook B,Tecnología,Antofagasta,1,374281,282021
2024-10-17,Notebook B,Tecnología,Antofagasta,2,341393,266279
2024-10-17,Pañales XL,Bebés,Antofagasta,2,36950,28540
2024-10-18,Escritorio Pro,Muebles,Concepción,2,115564,70606
2024-10-18,Escritorio Pro,Muebles,Santiago,1,110146,83764
2024-10-18,Jeans Slim,Ropa,Valparaíso,2,16247,10477
2024-10-18,Escritorio Pro,Muebles,Santiago,3,115005,91836
2024-10-18,Pañales XL,Bebés,Valparaíso,1,47938,38350
2024-10-18,Balón Fútbol,Deportes,Concepción,2,64685,47718
2024-10-18,Chaqueta Invierno,Ropa,Santiago,1,17894,13797
2024-10-19,Silla Gamer,Muebles,Santiago,3,96214,63027
2024-10-19,Balón Fútbol,Deportes,La Serena,2,58412,43819
2024-10-19,Zapatillas Run,Deportes,Concepción,2,76711,56127
2024-10-19,Bicicleta MTB,Deportes,Santiago,1,56595,34688
2024-10-19,Microondas M,Electrohogar,La Serena,3,153996,118063
2024-10-19,Notebook B,Tecnología,Antofagasta,3,329023,254014
2024-10-19,Polera Básica,Ropa,Valparaíso,1,13798,9172
2024-10-19,Jeans Slim,Ropa,Concepción,3,16030,10431
2024-10-19,Microondas M,Electrohogar,Valparaíso,3,148461,101511
2024-10-19,Zapatillas Run,Deportes,Valparaíso,1,76043,52518
2024-10-19,Polera Básica,Ropa,Valparaíso,1,15041,9199
2024-10-19,Balón Fútbol,Deportes,Valparaíso,1,64890,49720
2024-10-19,Mesa Centro,Muebles,Valparaíso,1,102071,79877
2024-10-19,Jeans Slim,Ropa,Valparaíso,2,18330,12138
2024-10-19,Silla Gamer,Muebles,La Serena,2,87665,66275
2024-10-19,Pañales XL,Bebés,Concepción,1,36158,21865
2024-10-19,Lavadora L,Electrohogar,Concepción,1,190509,138715
2024-10-20,Escritorio Pro,Muebles,La Serena,2,106407,78832
2024-10-20,Bicicleta MTB,Deportes,Antofagasta,1,54691,37449
2024-10-20,Balón Fútbol,Deportes,Antofagasta,2,68174,48343
2024-10-20,Jeans Slim,Ropa,La Serena,1,18842,11890
2024-10-20,Bicicleta MTB,Deportes,Valparaíso,2,63768,39332
2024-10-20,Escritorio Pro,Muebles,La Serena,3,82076,53579
2024-10-20,Tablet X,Tecnología,La Serena,3,271766,191211
2024-10-20,Polera Básica,Ropa,Santiago,3,13610,8567
2024-10-20,Coche Bebé,Bebés,Concepción,2,36431,28350
2024-10-20,Escritorio Pro,Muebles,Concepción,2,102889,74877
2024-10-20,Bicicleta MTB,Deportes,Concepción,3,73924,50956
2024-10-20,Jeans Slim,Ropa,Valparaíso,3,17531,13022
2024-10-20,Silla Comer,Bebés,Antofagasta,3,42438,28545
2024-10-20,Smartphone Z,Tecnología,Santiago,1,275077,185519
2024-10-20,Balón Fútbol,Deportes,Antofagasta,3,70534,50826
2024-10-20,Silla Comer,Bebés,La Serena,2,44574,28330
2024-10-20,Pañales XL,Bebés,Valparaíso,2,36163,22494
2024-10-20,Microondas M,Electrohogar,Antofagasta,2,154394,119536
2024-10-21,Bicicleta MTB,Deportes,La Serena,2,69475,46845
2024-10-21,Refrigerador Y,Electrohogar,Antofagasta,3,141161,98328
2024-10-21,Zapatillas Run,Deportes,Concepción,2,65267,45598
2024-10-21,Balón Fútbol,Deportes,La Serena,1,68969,43108
2024-10-21,Microondas M,Electrohogar,Valparaíso,2,170274,127373
2024-10-21,Silla Comer,Bebés,La Serena,2,48926,37077
2024-10-21,Jeans Slim,Ropa,Concepción,3,17071,12812
2024-10-21,Mesa Centro,Muebles,Valparaíso,1,111841,75326
2024-10-21,Zapatillas Run,Deportes,Antofagasta,1,67843,45584
2024-10-21,Microondas M,Electrohogar,Santiago,3,137161,106198
2024-10-21,Coche Bebé,Bebés,La Serena,2,44277,26857
2024-10-21,Refrigerador Y,Electrohogar,La Serena,3,136702,104662
2024-10-21,Lavadora L,Electrohogar,Santiago,1,189543,140848
2024-10-21,Polera Básica,Ropa,Valparaíso,1,14990,10546
2024-10-22,Silla Comer,Bebés,Antofagasta,3,40495,30534
2024-10-22,Coche Bebé,Bebés,Santiago,3,47322,36809
2024-10-22,Jeans Slim,Ropa,Valparaíso,1,16002,12134
2024-10-22,Tablet X,Tecnología,Valparaíso,3,388460,282461
2024-10-22,Silla Gamer,Muebles,La Serena,3,91667,58172
2024-10-22,Jeans Slim,Ropa,Santiago,1,15833,9503
2024-10-22,Coche Bebé,Bebés,Santiago,2,37170,22617
2024-10-22,Polera Básica,Ropa,Valparaíso,2,13531,10592
2024-10-22,Escritorio Pro,Muebles,Antofagasta,2,112102,88853
2024-10-22,Chaqueta Invierno,Ropa,Santiago,3,18052,12793
2024-10-22,Lavadora L,Electrohogar,Antofagasta,3,187121,127025
2024-10-22,Zapatillas Run,Deportes,Concepción,3,56916,37378
2024-10-23,Tablet X,Tecnología,La Serena,3,270398,200134
2024-10-23,Silla Gamer,Muebles,La Serena,3,115027,71882
2024-10-23,Bicicleta MTB,Deportes,Santiago,3,61299,40104
2024-10-23,Microondas M,Electrohogar,Valparaíso,1,145268,112535
2024-10-23,Refrigerador Y,Electrohogar,Concepción,2,189768,123497
2024-10-23,Zapatillas Run,Deportes,Valparaíso,3,57603,42044
2024-10-23,Pañales XL,Bebés,La Serena,3,47304,33404
2024-10-23,Zapatillas Run,Deportes,Antofagasta,3,70942,55096
2024-10-23,Silla Gamer,Muebles,Santiago,1,96332,71772
2024-10-23,Balón Fútbol,Deportes,Antofagasta,1,61082,44990
2024-10-23,Zapatillas Run,Deportes,La Serena,2,60122,43635
2024-10-23,Coche Bebé,Bebés,Valparaíso,2,48973,32079
2024-10-23,Silla Comer,Bebés,La Serena,2,45157,32299
2024-10-23,Bicicleta MTB,Deportes,Concepción,3,62173,42171
2024-10-23,Lavadora L,Electrohogar,Valparaíso,1,178061,133167
2024-10-23,Zapatillas Run,Deportes,Concepción,1,67119,40307
2024-10-24,Mesa Centro,Muebles,La Serena,1,112944,81436
2024-10-24,Polera Básica,Ropa,Antofagasta,3,19358,13540
2024-10-24,Tablet X,Tecnología,Santiago,1,273579,208692
2024-10-24,Escritorio Pro,Muebles,Antofagasta,2,101641,66953
2024-10-24,Pañales XL,Bebés,Valparaíso,2,46141,36274
2024-10-24,Jeans Slim,Ropa,Valparaíso,3,15298,9366
2024-10-24,Microondas M,Electrohogar,Antofagasta,1,137740,83955
2024-10-24,Refrigerador Y,Electrohogar,La Serena,3,183826,121204
2024-10-24,Chaqueta Invierno,Ropa,La Serena,1,17098,11374
2024-10-24,Polera Básica,Ropa,La Serena,2,16464,12068
2024-10-25,Polera Básica,Ropa,Santiago,1,14614,9115
2024-10-25,Notebook A,Tecnología,Valparaíso,1,314390,246637
2024-10-25,Silla Comer,Bebés,Valparaíso,3,44638,28569
2024-10-25,Notebook A,Tecnología,La Serena,2,308324,195989
2024-10-25,Bicicleta MTB,Deportes,Santiago,3,68290,50404
2024-10-25,Silla Comer,Bebés,Valparaíso,3,51808,37618
2024-10-25,Escritorio Pro,Muebles,Santiago,3,107741,71804
2024-10-25,Smartphone Z,Tecnología,La Serena,2,298780,214760
2024-10-25,Polera Básica,Ropa,Valparaíso,2,14329,9627
2024-10-25,Polera Básica,Ropa,La Serena,3,14397,11245
2024-10-25,Escritorio Pro,Muebles,Valparaíso,1,96822,73087
2024-10-25,Chaqueta Invierno,Ropa,Antofagasta,1,15657,10577
2024-10-25,Coche Bebé,Bebés,La Serena,1,41088,27296
2024-10-25,Jeans Slim,Ropa,La Serena,1,14343,9752
2024-10-25,Chaqueta Invierno,Ropa,Concepción,1,16558,12634
2024-10-25,Balón Fútbol,Deportes,Valparaíso,2,60361,45465
2024-10-25,Balón Fútbol,Deportes,Concepción,1,73207,52808
2024-10-25,Tablet X,Tecnología,Valparaíso,1,336788,225135
2024-10-26,Mesa Centro,Muebles,Antofagasta,1,91013,67653
2024-10-26,Polera Básica,Ropa,Antofagasta,3,17741,12323
2024-10-26,Refrigerador Y,Electrohogar,La Serena,3,150659,109766
2024-10-26,Mesa Centro,Muebles,La Serena,2,115883,79711
2024-10-26,Smartphone Z,Tecnología,Valparaíso,3,321121,235378
2024-10-26,Silla Gamer,Muebles,La Serena,2,86483,66873
2024-10-26,Zapatillas Run,Deportes,Santiago,1,55680,34561
2024-10-26,Chaqueta Invierno,Ropa,Concepción,3,15136,10392
2024-10-26,Silla Gamer,Muebles,Concepción,2,87011,55889
2024-10-26,Silla Comer,Bebés,Valparaíso,1,40310,26273
2024-10-26,Mesa Centro,Muebles,La Serena,1,108637,80350
2024-10-27,Notebook A,Tecnología,Concepción,1,277518,181016
2024-10-27,Chaqueta Invierno,Ropa,Valparaíso,3,14263,11360
2024-10-27,Polera Básica,Ropa,Concepción,1,15148,11548
2024-10-27,Notebook B,Tecnología,Antofagasta,3,285192,209629
2024-10-27,Smartphone Z,Tecnología,Antofagasta,1,345029,217634
2024-10-27,Coche Bebé,Bebés,Antofagasta,1,43106,28900
2024-10-27,Jeans Slim,Ropa,Antofagasta,3,18972,11944
2024-10-27,Mesa Centro,Muebles,Concepción,2,84551,55831
2024-10-27,Escritorio Pro,Muebles,Santiago,3,96732,61167
2024-10-27,Jeans Slim,Ropa,Concepción,3,13878,10220
2024-10-27,Bicicleta MTB,Deportes,Antofagasta,1,62633,46372
2024-10-28,Jeans Slim,Ropa,Antofagasta,2,18332,14156
2024-10-28,Tablet X,Tecnología,Concepción,3,328084,243563
2024-10-28,Escritorio Pro,Muebles,Valparaíso,3,94543,63817
2024-10-28,Mesa Centro,Muebles,Antofagasta,3,99970,62268
2024-10-28,Coche Bebé,Bebés,La Serena,2,40133,29948
2024-10-28,Silla Comer,Bebés,Santiago,3,37198,24138
2024-10-28,Notebook B,Tecnología,Concepción,3,327879,248473
2024-10-29,Mesa Centro,Muebles,Concepción,3,114016,79584
2024-10-29,Chaqueta Invierno,Ropa,Santiago,3,17522,12107
2024-10-29,Silla Gamer,Muebles,Antofagasta,2,81231,62134
2024-10-29,Lavadora L,Electrohogar,Valparaíso,2,185781,123703
2024-10-29,Refrigerador Y,Electrohogar,Concepción,3,184227,146407
2024-10-29,Smartphone Z,Tecnología,Santiago,3,335269,216471
2024-10-29,Refrigerador Y,Electrohogar,Santiago,1,138149,103848
2024-10-29,Polera Básica,Ropa,Valparaíso,2,15482,10902
2024-10-29,Zapatillas Run,Deportes,La Serena,1,56212,40662
2024-10-29,Silla Gamer,Muebles,Antofagasta,2,115071,88502
2024-10-29,Chaqueta Invierno,Ropa,Antofagasta,3,17214,12724
2024-10-29,Notebook B,Tecnología,La Serena,2,293083,231492
2024-10-29,Silla Comer,Bebés,La Serena,1,50501,39887
2024-10-29,Notebook A,Tecnología,Valparaíso,3,330125,238672
2024-10-29,Polera Básica,Ropa,La Serena,1,14204,9400
2024-10-30,Notebook B,Tecnología,Concepción,3,337819,257113
2024-10-30,Pañales XL,Bebés,Antofagasta,1,38077,27258
2024-10-30,Bicicleta MTB,Deportes,Valparaíso,3,65515,44901
2024-10-30,Coche Bebé,Bebés,Concepción,1,39120,23675
2024-10-30,Bicicleta MTB,Deportes,Valparaíso,2,66098,50235
2024-10-30,Coche Bebé,Bebés,Antofagasta,3,46334,31026
2024-10-30,Mesa Centro,Muebles,Santiago,1,107366,67899
2024-10-30,Zapatillas Run,Deportes,La Serena,2,65630,43938
2024-10-30,Notebook B,Tecnología,Concepción,1,340976,206418
2024-10-30,Refrigerador Y,Electrohogar,Antofagasta,1,151042,114282
2024-10-30,Zapatillas Run,Deportes,La Serena,1,74898,45776
2024-10-30,Polera Básica,Ropa,Valparaíso,2,15558,10767
2024-10-31,Zapatillas Run,Deportes,Santiago,3,69775,43935
2024-10-31,Chaqueta Invierno,Ropa,Antofagasta,3,17574,13617
2024-10-31,Notebook B,Tecnología,Antofagasta,1,330176,231146
2024-10-31,Coche Bebé,Bebés,Valparaíso,1,49181,34336
2024-10-31,Coche Bebé,Bebés,Concepción,1,38066,28885
2024-10-31,Notebook B,Tecnología,Valparaíso,3,386219,299193
2024-10-31,Pañales XL,Bebés,Santiago,1,38497,28162
2024-10-31,Escritorio Pro,Muebles,Santiago,3,101456,80240
2024-10-31,Smartphone Z,Tecnología,La Serena,1,313893,210529
2024-10-31,Notebook B,Tecnología,Santiago,1,326543,257978
2024-10-31,Coche Bebé,Bebés,Santiago,2,44834,29520
2024-10-31,Chaqueta Invierno,Ropa,Valparaíso,1,18503,12669
2024-11-01,Notebook A,Tecnología,Antofagasta,2,333556,257023
2024-11-01,Jeans Slim,Ropa,La Serena,2,18678,11905
2024-11-01,Pañales XL,Bebés,Concepción,2,38556,29020
2024-11-01,Escritorio Pro,Muebles,Valparaíso,2,85361,65204
2024-11-01,Polera Básica,Ropa,Antofagasta,1,15088,9148
2024-11-01,Pañales XL,Bebés,Concepción,3,43083,30689
2024-11-01,Jeans Slim,Ropa,Concepción,3,15776,9658
2024-11-01,Pañales XL,Bebés,Concepción,3,38208,27359
2024-11-01,Coche Bebé,Bebés,La Serena,1,46074,30982
2024-11-01,Refrigerador Y,Electrohogar,Concepción,1,178996,115191
2024-11-01,Pañales XL,Bebés,Santiago,2,39904,27117
2024-11-01,Pañales XL,Bebés,Concepción,2,37295,26615
2024-11-01,Silla Comer,Bebés,Concepción,2,50228,33393
2024-11-01,Coche Bebé,Bebés,Valparaíso,2,36398,23092
2024-11-01,Zapatillas Run,Deportes,Concepción,2,60161,37072
2024-11-02,Pañales XL,Bebés,Santiago,3,39883,24621
2024-11-02,Mesa Centro,Muebles,Valparaíso,1,111554,81426
2024-11-02,Microondas M,Electrohogar,Santiago,3,151717,116327
2024-11-02,Chaqueta Invierno,Ropa,Concepción,2,13948,10279
2024-11-02,Silla Gamer,Muebles,Valparaíso,3,105263,82314
2024-11-02,Lavadora L,Electrohogar,Concepción,3,192903,153477
2024-11-02,Chaqueta Invierno,Ropa,Antofagasta,2,19417,14635
2024-11-02,Coche Bebé,Bebés,Concepción,2,37227,24856
2024-11-02,Balón Fútbol,Deportes,Valparaíso,3,59829,39546
2024-11-02,Escritorio Pro,Muebles,Valparaíso,1,88990,67515
2024-11-02,Chaqueta Invierno,Ropa,Valparaíso,2,13740,10187
2024-11-02,Silla Gamer,Muebles,Concepción,2,110071,78242
2024-11-02,Microondas M,Electrohogar,La Serena,3,175246,117313
2024-11-02,Notebook B,Tecnología,La Serena,1,372245,257107
2024-11-02,Smartphone Z,Tecnología,Santiago,1,304644,209326
2024-11-03,Coche Bebé,Bebés,La Serena,2,42012,32879
2024-11-03,Silla Comer,Bebés,Valparaíso,1,44287,34466
2024-11-03,Coche Bebé,Bebés,Santiago,2,45593,32714
2024-11-03,Silla Gamer,Muebles,Concepción,2,95152,65178
2024-11-03,Escritorio Pro,Muebles,Santiago,2,93625,59809
2024-11-03,Balón Fútbol,Deportes,La Serena,1,71973,56276
2024-11-03,Coche Bebé,Bebés,Antofagasta,3,50846,30963
2024-11-03,Chaqueta Invierno,Ropa,La Serena,3,19034,11827
2024-11-03,Coche Bebé,Bebés,Santiago,3,48583,33731
2024-11-03,Escritorio Pro,Muebles,Santiago,1,95358,59712
2024-11-04,Bicicleta MTB,Deportes,Antofagasta,2,66974,40430
2024-11-04,Coche Bebé,Bebés,Valparaíso,2,51760,32007
2024-11-04,Jeans Slim,Ropa,Antofagasta,3,14024,11050
2024-11-04,Silla Comer,Bebés,La Serena,2,40899,28155
2024-11-04,Mesa Centro,Muebles,Antofagasta,1,83431,62501
2024-11-04,Refrigerador Y,Electrohogar,Santiago,1,177927,132597
2024-11-04,Silla Comer,Bebés,Antofagasta,2,39586,26282
2024-11-05,Mesa Centro,Muebles,Concepción,1,86658,64897
2024-11-05,Coche Bebé,Bebés,Valparaíso,3,38036,23310
2024-11-05,Coche Bebé,Bebés,Antofagasta,1,36136,24614
2024-11-05,Zapatillas Run,Deportes,Antofagasta,1,63471,49171
2024-11-05,Silla Gamer,Muebles,Concepción,2,97072,72171
2024-11-05,Notebook B,Tecnología,Valparaíso,2,379941,253479
2024-11-05,Jeans Slim,Ropa,Valparaíso,1,15217,9338
2024-11-05,Silla Comer,Bebés,Concepción,2,48186,33832
2024-11-05,Refrigerador Y,Electrohogar,La Serena,3,138076,94584
2024-11-05,Tablet X,Tecnología,Concepción,2,367395,269289
2024-11-06,Zapatillas Run,Deportes,La Serena,1,64320,42545
2024-11-06,Bicicleta MTB,Deportes,Concepción,1,56451,44487
2024-11-06,Notebook A,Tecnología,La Serena,3,312001,249142
2024-11-06,Refrigerador Y,Electrohogar,La Serena,3,181767,132681
2024-11-06,Zapatillas Run,Deportes,La Serena,1,75132,49552
2024-11-06,Silla Comer,Bebés,Valparaíso,1,45625,29025
2024-11-06,Polera Básica,Ropa,Santiago,3,14982,11529
2024-11-06,Notebook B,Tecnología,Concepción,3,337178,238394
2024-11-06,Polera Básica,Ropa,Antofagasta,3,17556,11207
2024-11-06,Silla Comer,Bebés,La Serena,1,49029,34633
2024-11-06,Chaqueta Invierno,Ropa,La Serena,2,16552,12630
2024-11-06,Silla Gamer,Muebles,Valparaíso,2,106790,79898
2024-11-06,Bicicleta MTB,Deportes,Valparaíso,2,57121,39742
2024-11-07,Silla Comer,Bebés,La Serena,3,41341,28684
2024-11-07,Microondas M,Electrohogar,Santiago,2,143732,92835
2024-11-07,Silla Comer,Bebés,Antofagasta,2,38310,24540
2024-11-07,Bicicleta MTB,Deportes,Concepción,2,67828,50175
2024-11-07,Notebook B,Tecnología,Concepción,3,316533,215745
2024-11-07,Pañales XL,Bebés,Antofagasta,2,49905,30197
2024-11-07,Zapatillas Run,Deportes,Concepción,3,59545,43902
2024-11-07,Microondas M,Electrohogar,Concepción,3,144881,98553
2024-11-07,Tablet X,Tecnología,Concepción,3,299575,216898
2024-11-07,Silla Gamer,Muebles,Concepción,3,97070,74635
2024-11-07,Silla Comer,Bebés,Antofagasta,1,46727,32512
2024-11-07,Mesa Centro,Muebles,Antofagasta,2,88223,64368
2024-11-07,Lavadora L,Electrohogar,La Serena,2,180469,118402
2024-11-07,Chaqueta Invierno,Ropa,Santiago,1,16758,10691
2024-11-07,Mesa Centro,Muebles,Valparaíso,3,109532,78472
2024-11-07,Pañales XL,Bebés,La Serena,2,36998,26092
2024-11-07,Lavadora L,Electrohogar,Antofagasta,1,165814,110876
2024-11-07,Mesa Centro,Muebles,Valparaíso,3,86135,57794
2024-11-08,Notebook A,Tecnología,Concepción,3,347095,231182
2024-11-08,Microondas M,Electrohogar,Concepción,3,190291,130920
2024-11-08,Polera Básica,Ropa,Santiago,3,15037,11741
2024-11-08,Escritorio Pro,Muebles,Valparaíso,2,103913,63098
2024-11-08,Zapatillas Run,Deportes,La Serena,2,73912,45417
2024-11-08,Smartphone Z,Tecnología,Santiago,1,384652,255595
2024-11-08,Refrigerador Y,Electrohogar,Antofagasta,2,192479,139438
2024-11-08,Chaqueta Invierno,Ropa,Concepción,2,14440,11481
2024-11-08,Tablet X,Tecnología,Antofagasta,1,356865,215608
2024-11-08,Pañales XL,Bebés,Valparaíso,1,38744,24216
2024-11-09,Bicicleta MTB,Deportes,Antofagasta,3,70446,54938
2024-11-09,Lavadora L,Electrohogar,La Serena,3,178364,142500
2024-11-09,Escritorio Pro,Muebles,Concepción,3,109951,69428
2024-11-09,Pañales XL,Bebés,La Serena,3,50269,32008
2024-11-09,Coche Bebé,Bebés,La Serena,2,40426,25385
2024-11-09,Polera Básica,Ropa,La Serena,2,13883,9872
2024-11-09,Chaqueta Invierno,Ropa,Valparaíso,1,15355,9913
2024-11-09,Tablet X,Tecnología,Concepción,1,328287,221485
2024-11-09,Pañales XL,Bebés,La Serena,3,37691,23642
2024-11-09,Escritorio Pro,Muebles,La Serena,2,109390,85876
